eventID,eventDate,Year,Month,Day,footprintWKT,coordinateUncertaintyInMeters,decimalLatitude,decimalLongitude,geodeticDatum
IYS:GoA2020:Stn22:trawl,2020-03-22T04:19:00Z,2020,3,22,POINT  ( -143.005   51.48 ),0,51.48,-143.005,WGS84
IYS:GoA2020:Stn22:trawl,2020-03-22T04:19:00Z,2020,3,22,POINT  ( -143.005   51.48 ),0,51.48,-143.005,WGS84
IYS:GoA2020:Stn22:trawl,2020-03-22T04:19:00Z,2020,3,22,POINT  ( -143.005   51.48 ),0,51.48,-143.005,WGS84
IYS:GoA2020:Stn22:trawl,2020-03-22T04:19:00Z,2020,3,22,POINT  ( -143.005   51.48 ),0,51.48,-143.005,WGS84
IYS:GoA2020:Stn25:trawl,2020-03-24T23:22:00Z,2020,3,24,POINT  ( -134.035   54.5616666666667 ),0,54.56166666666667,-134.035,WGS84
IYS:GoA2020:Stn25:trawl,2020-03-24T23:22:00Z,2020,3,24,POINT  ( -134.035   54.5616666666667 ),0,54.56166666666667,-134.035,WGS84
IYS:GoA2020:Stn25:trawl,2020-03-24T23:22:00Z,2020,3,24,POINT  ( -134.035   54.5616666666667 ),0,54.56166666666667,-134.035,WGS84
IYS:GoA2020:Stn25:trawl,2020-03-24T23:22:00Z,2020,3,24,POINT  ( -134.035   54.5616666666667 ),0,54.56166666666667,-134.035,WGS84
IYS:GoA2020:Stn25:trawl,2020-03-24T23:22:00Z,2020,3,24,POINT  ( -134.035   54.5616666666667 ),0,54.56166666666667,-134.035,WGS84
IYS:GoA2020:Stn25:trawl,2020-03-24T23:22:00Z,2020,3,24,POINT  ( -134.035   54.5616666666667 ),0,54.56166666666667,-134.035,WGS84
IYS:GoA2020:Stn25:trawl,2020-03-24T23:22:00Z,2020,3,24,POINT  ( -134.035   54.5616666666667 ),0,54.56166666666667,-134.035,WGS84
IYS:GoA2020:Stn25:trawl,2020-03-24T23:22:00Z,2020,3,24,POINT  ( -134.035   54.5616666666667 ),0,54.56166666666667,-134.035,WGS84
IYS:GoA2020:Stn25:trawl,2020-03-24T23:22:00Z,2020,3,24,POINT  ( -134.035   54.5616666666667 ),0,54.56166666666667,-134.035,WGS84
IYS:GoA2020:Stn25:trawl,2020-03-24T23:22:00Z,2020,3,24,POINT  ( -134.035   54.5616666666667 ),0,54.56166666666667,-134.035,WGS84
IYS:GoA2020:Stn25:trawl,2020-03-24T23:22:00Z,2020,3,24,POINT  ( -134.035   54.5616666666667 ),0,54.56166666666667,-134.035,WGS84
IYS:GoA2020:Stn25:trawl,2020-03-24T23:22:00Z,2020,3,24,POINT  ( -134.035   54.5616666666667 ),0,54.56166666666667,-134.035,WGS84
IYS:GoA2020:Stn25:trawl,2020-03-24T23:22:00Z,2020,3,24,POINT  ( -134.035   54.5616666666667 ),0,54.56166666666667,-134.035,WGS84
IYS:GoA2020:Stn25:trawl,2020-03-24T23:22:00Z,2020,3,24,POINT  ( -134.035   54.5616666666667 ),0,54.56166666666667,-134.035,WGS84
IYS:GoA2020:Stn25:trawl,2020-03-24T23:22:00Z,2020,3,24,POINT  ( -134.035   54.5616666666667 ),0,54.56166666666667,-134.035,WGS84
IYS:GoA2020:Stn25:trawl,2020-03-24T23:22:00Z,2020,3,24,POINT  ( -134.035   54.5616666666667 ),0,54.56166666666667,-134.035,WGS84
IYS:GoA2020:Stn25:trawl,2020-03-24T23:22:00Z,2020,3,24,POINT  ( -134.035   54.5616666666667 ),0,54.56166666666667,-134.035,WGS84
IYS:GoA2020:Stn25:trawl,2020-03-24T23:22:00Z,2020,3,24,POINT  ( -134.035   54.5616666666667 ),0,54.56166666666667,-134.035,WGS84
IYS:GoA2020:Stn25:trawl,2020-03-24T23:22:00Z,2020,3,24,POINT  ( -134.035   54.5616666666667 ),0,54.56166666666667,-134.035,WGS84
IYS:GoA2020:Stn25:trawl,2020-03-24T23:22:00Z,2020,3,24,POINT  ( -134.035   54.5616666666667 ),0,54.56166666666667,-134.035,WGS84
IYS:GoA2020:Stn25:trawl,2020-03-24T23:22:00Z,2020,3,24,POINT  ( -134.035   54.5616666666667 ),0,54.56166666666667,-134.035,WGS84
IYS:GoA2020:Stn25:trawl,2020-03-24T23:22:00Z,2020,3,24,POINT  ( -134.035   54.5616666666667 ),0,54.56166666666667,-134.035,WGS84
IYS:GoA2020:Stn25:trawl,2020-03-24T23:22:00Z,2020,3,24,POINT  ( -134.035   54.5616666666667 ),0,54.56166666666667,-134.035,WGS84
IYS:GoA2020:Stn25:trawl,2020-03-24T23:22:00Z,2020,3,24,POINT  ( -134.035   54.5616666666667 ),0,54.56166666666667,-134.035,WGS84
IYS:GoA2020:Stn26:trawl,1899-12-31T00:00:00Z,1899,12,31,POINT  ( -132.473333333333   54.3883333333333 ),0,54.388333333333335,-132.47333333333333,WGS84
IYS:GoA2020:Stn28:trawl,2020-03-27T06:03:00Z,2020,3,27,POINT  ( -134.028333333333   53.4166666666667 ),0,53.416666666666664,-134.02833333333334,WGS84
IYS:GoA2020:Stn28:trawl,2020-03-27T06:03:00Z,2020,3,27,POINT  ( -134.028333333333   53.4166666666667 ),0,53.416666666666664,-134.02833333333334,WGS84
IYS:GoA2020:Stn28:trawl,2020-03-27T06:03:00Z,2020,3,27,POINT  ( -134.028333333333   53.4166666666667 ),0,53.416666666666664,-134.02833333333334,WGS84
IYS:GoA2020:Stn28:trawl,2020-03-27T06:03:00Z,2020,3,27,POINT  ( -134.028333333333   53.4166666666667 ),0,53.416666666666664,-134.02833333333334,WGS84
IYS:GoA2020:Stn28:trawl,2020-03-27T06:03:00Z,2020,3,27,POINT  ( -134.028333333333   53.4166666666667 ),0,53.416666666666664,-134.02833333333334,WGS84
IYS:GoA2020:Stn29:trawl,1899-12-31T00:00:00Z,1899,12,31,POINT  ( -135.48   53.4133333333333 ),0,53.413333333333334,-135.48,WGS84
IYS:GoA2020:Stn29:trawl,1899-12-31T00:00:00Z,1899,12,31,POINT  ( -135.48   53.4133333333333 ),0,53.413333333333334,-135.48,WGS84
IYS:GoA2020:Stn29:trawl,1899-12-31T00:00:00Z,1899,12,31,POINT  ( -135.48   53.4133333333333 ),0,53.413333333333334,-135.48,WGS84
IYS:GoA2020:Stn29:trawl,1899-12-31T00:00:00Z,1899,12,31,POINT  ( -135.48   53.4133333333333 ),0,53.413333333333334,-135.48,WGS84
IYS:GoA2020:Stn29:trawl,1899-12-31T00:00:00Z,1899,12,31,POINT  ( -135.48   53.4133333333333 ),0,53.413333333333334,-135.48,WGS84
IYS:GoA2020:Stn30:trawl,2020-03-27T23:48:00Z,2020,3,27,POINT  ( -137.028333333333   53.4083333333333 ),0,53.40833333333333,-137.02833333333334,WGS84
IYS:GoA2020:Stn30:trawl,2020-03-27T23:48:00Z,2020,3,27,POINT  ( -137.028333333333   53.4083333333333 ),0,53.40833333333333,-137.02833333333334,WGS84
IYS:GoA2020:Stn30:trawl,2020-03-27T23:48:00Z,2020,3,27,POINT  ( -137.028333333333   53.4083333333333 ),0,53.40833333333333,-137.02833333333334,WGS84
IYS:GoA2020:Stn30:trawl,2020-03-27T23:48:00Z,2020,3,27,POINT  ( -137.028333333333   53.4083333333333 ),0,53.40833333333333,-137.02833333333334,WGS84
IYS:GoA2020:Stn30:trawl,2020-03-27T23:48:00Z,2020,3,27,POINT  ( -137.028333333333   53.4083333333333 ),0,53.40833333333333,-137.02833333333334,WGS84
IYS:GoA2020:Stn30:trawl,2020-03-27T23:48:00Z,2020,3,27,POINT  ( -137.028333333333   53.4083333333333 ),0,53.40833333333333,-137.02833333333334,WGS84
IYS:GoA2020:Stn31:trawl,2020-03-28T09:36:00Z,2020,3,28,POINT  ( -137.033333333333   52.4033333333333 ),0,52.403333333333336,-137.03333333333333,WGS84
IYS:GoA2020:Stn31:trawl,2020-03-28T09:36:00Z,2020,3,28,POINT  ( -137.033333333333   52.4033333333333 ),0,52.403333333333336,-137.03333333333333,WGS84
IYS:GoA2020:Stn31:trawl,2020-03-28T09:36:00Z,2020,3,28,POINT  ( -137.033333333333   52.4033333333333 ),0,52.403333333333336,-137.03333333333333,WGS84
IYS:GoA2020:Stn31:trawl,2020-03-28T09:36:00Z,2020,3,28,POINT  ( -137.033333333333   52.4033333333333 ),0,52.403333333333336,-137.03333333333333,WGS84
IYS:GoA2020:Stn31:trawl,2020-03-28T09:36:00Z,2020,3,28,POINT  ( -137.033333333333   52.4033333333333 ),0,52.403333333333336,-137.03333333333333,WGS84
IYS:GoA2020:Stn31:trawl,2020-03-28T09:36:00Z,2020,3,28,POINT  ( -137.033333333333   52.4033333333333 ),0,52.403333333333336,-137.03333333333333,WGS84
IYS:GoA2020:Stn32:trawl,2020-03-29T04:28:00Z,2020,3,29,POINT  ( -138.65   52.3983333333333 ),0,52.39833333333333,-138.65,WGS84
IYS:GoA2020:Stn32:trawl,2020-03-29T04:28:00Z,2020,3,29,POINT  ( -138.65   52.3983333333333 ),0,52.39833333333333,-138.65,WGS84
IYS:GoA2020:Stn32:trawl,2020-03-29T04:28:00Z,2020,3,29,POINT  ( -138.65   52.3983333333333 ),0,52.39833333333333,-138.65,WGS84
IYS:GoA2020:Stn32:trawl,2020-03-29T04:28:00Z,2020,3,29,POINT  ( -138.65   52.3983333333333 ),0,52.39833333333333,-138.65,WGS84
IYS:GoA2020:Stn32:trawl,2020-03-29T04:28:00Z,2020,3,29,POINT  ( -138.65   52.3983333333333 ),0,52.39833333333333,-138.65,WGS84
IYS:GoA2020:Stn34:trawl,2020-03-31T12:25:00Z,2020,3,31,POINT  ( -138.555   50.405 ),0,50.405,-138.555,WGS84
IYS:GoA2020:Stn34:trawl,2020-03-31T12:25:00Z,2020,3,31,POINT  ( -138.555   50.405 ),0,50.405,-138.555,WGS84
IYS:GoA2020:Stn36:trawl,2020-04-01T05:36:00Z,2020,4,1,POINT  ( -140.003333333333   49.4366666666667 ),0,49.43666666666667,-140.00333333333333,WGS84
IYS:GoA2020:Stn36:trawl,2020-04-01T05:36:00Z,2020,4,1,POINT  ( -140.003333333333   49.4366666666667 ),0,49.43666666666667,-140.00333333333333,WGS84
IYS:GoA2020:Stn36:trawl,2020-04-01T05:36:00Z,2020,4,1,POINT  ( -140.003333333333   49.4366666666667 ),0,49.43666666666667,-140.00333333333333,WGS84
IYS:GoA2020:Stn47:trawl,2020-04-05T13:36:00Z,2020,4,5,POINT  ( -131.068333333333   48.4066666666667 ),0,48.406666666666666,-131.06833333333333,WGS84
IYS:GoA2020:Stn47:trawl,2020-04-05T13:36:00Z,2020,4,5,POINT  ( -131.068333333333   48.4066666666667 ),0,48.406666666666666,-131.06833333333333,WGS84
IYS:GoA2020:Stn47:trawl,2020-04-05T13:36:00Z,2020,4,5,POINT  ( -131.068333333333   48.4066666666667 ),0,48.406666666666666,-131.06833333333333,WGS84
IYS:GoA2020:Stn47:trawl,2020-04-05T13:36:00Z,2020,4,5,POINT  ( -131.068333333333   48.4066666666667 ),0,48.406666666666666,-131.06833333333333,WGS84
IYS:GoA2020:Stn47:trawl,2020-04-05T13:36:00Z,2020,4,5,POINT  ( -131.068333333333   48.4066666666667 ),0,48.406666666666666,-131.06833333333333,WGS84
IYS:GoA2020:Stn47:trawl,2020-04-05T13:36:00Z,2020,4,5,POINT  ( -131.068333333333   48.4066666666667 ),0,48.406666666666666,-131.06833333333333,WGS84
IYS:GoA2020:Stn47:trawl,2020-04-05T13:36:00Z,2020,4,5,POINT  ( -131.068333333333   48.4066666666667 ),0,48.406666666666666,-131.06833333333333,WGS84
IYS:GoA2020:Stn51:trawl,2020-04-06T14:55:00Z,2020,4,6,POINT  ( -126.2   48.4766666666667 ),0,48.47666666666667,-126.19999999999999,WGS84
IYS:GoA2020:Stn51:trawl,2020-04-06T14:55:00Z,2020,4,6,POINT  ( -126.2   48.4766666666667 ),0,48.47666666666667,-126.19999999999999,WGS84
IYS:GoA2020:Stn51:trawl,2020-04-06T14:55:00Z,2020,4,6,POINT  ( -126.2   48.4766666666667 ),0,48.47666666666667,-126.19999999999999,WGS84
IYS:GoA2020:Stn51:trawl,2020-04-06T14:55:00Z,2020,4,6,POINT  ( -126.2   48.4766666666667 ),0,48.47666666666667,-126.19999999999999,WGS84
IYS:GoA2020:Stn51:trawl,2020-04-06T14:55:00Z,2020,4,6,POINT  ( -126.2   48.4766666666667 ),0,48.47666666666667,-126.19999999999999,WGS84
IYS:GoA2020:Stn52:trawl,2020-04-06T19:25:00Z,2020,4,6,POINT  ( -125.446666666667   48.505 ),0,48.505,-125.44666666666666,WGS84
IYS:GoA2020:Stn52:trawl,2020-04-06T19:25:00Z,2020,4,6,POINT  ( -125.446666666667   48.505 ),0,48.505,-125.44666666666666,WGS84
IYS:GoA2020:Stn52:trawl,2020-04-06T19:25:00Z,2020,4,6,POINT  ( -125.446666666667   48.505 ),0,48.505,-125.44666666666666,WGS84
IYS:GoA2020:Stn52:trawl,2020-04-06T19:25:00Z,2020,4,6,POINT  ( -125.446666666667   48.505 ),0,48.505,-125.44666666666666,WGS84
IYS:GoA2020:Stn52:trawl,2020-04-06T19:25:00Z,2020,4,6,POINT  ( -125.446666666667   48.505 ),0,48.505,-125.44666666666666,WGS84
IYS:GoA2020:Stn52:trawl,2020-04-06T19:25:00Z,2020,4,6,POINT  ( -125.446666666667   48.505 ),0,48.505,-125.44666666666666,WGS84
IYS:GoA2020:Stn52:trawl,2020-04-06T19:25:00Z,2020,4,6,POINT  ( -125.446666666667   48.505 ),0,48.505,-125.44666666666666,WGS84
IYS:GoA2020:Stn52:trawl,2020-04-06T19:25:00Z,2020,4,6,POINT  ( -125.446666666667   48.505 ),0,48.505,-125.44666666666666,WGS84
IYS:GoA2020:Stn52:trawl,2020-04-06T19:25:00Z,2020,4,6,POINT  ( -125.446666666667   48.505 ),0,48.505,-125.44666666666666,WGS84
IYS:GoA2020:Stn52:trawl,2020-04-06T19:25:00Z,2020,4,6,POINT  ( -125.446666666667   48.505 ),0,48.505,-125.44666666666666,WGS84
IYS:GoA2020:Stn52:trawl,2020-04-06T19:25:00Z,2020,4,6,POINT  ( -125.446666666667   48.505 ),0,48.505,-125.44666666666666,WGS84
IYS:GoA2020:Stn52:trawl,2020-04-06T19:25:00Z,2020,4,6,POINT  ( -125.446666666667   48.505 ),0,48.505,-125.44666666666666,WGS84
IYS:GoA2020:Stn52:trawl,2020-04-06T19:25:00Z,2020,4,6,POINT  ( -125.446666666667   48.505 ),0,48.505,-125.44666666666666,WGS84
IYS:GoA2020:Stn52:trawl,2020-04-06T19:25:00Z,2020,4,6,POINT  ( -125.446666666667   48.505 ),0,48.505,-125.44666666666666,WGS84
IYS:GoA2020:Stn52:trawl,2020-04-06T19:25:00Z,2020,4,6,POINT  ( -125.446666666667   48.505 ),0,48.505,-125.44666666666666,WGS84
IYS:GoA2020:Stn52:trawl,2020-04-06T19:25:00Z,2020,4,6,POINT  ( -125.446666666667   48.505 ),0,48.505,-125.44666666666666,WGS84
IYS:GoA2020:Stn52:trawl,2020-04-06T19:25:00Z,2020,4,6,POINT  ( -125.446666666667   48.505 ),0,48.505,-125.44666666666666,WGS84
IYS:GoA2020:Stn52:trawl,2020-04-06T19:25:00Z,2020,4,6,POINT  ( -125.446666666667   48.505 ),0,48.505,-125.44666666666666,WGS84
IYS:GoA2020:Stn52:trawl,2020-04-06T19:25:00Z,2020,4,6,POINT  ( -125.446666666667   48.505 ),0,48.505,-125.44666666666666,WGS84
IYS:GoA2020:Stn52:trawl,2020-04-06T19:25:00Z,2020,4,6,POINT  ( -125.446666666667   48.505 ),0,48.505,-125.44666666666666,WGS84
IYS:GoA2020:Stn52:trawl,2020-04-06T19:25:00Z,2020,4,6,POINT  ( -125.446666666667   48.505 ),0,48.505,-125.44666666666666,WGS84
