occurrenceID,measurementID,measurementType,measurementTypeID,measurementValue,measurementUnit,measurementUnitID,measurementMethod
IYS:GoA2020:Stn13:trawl:17-pr3,IYS:GoA2020:Stn13:trawl:17-pr3-3,Digestion level II proportion, ,0,percentage,http://vocab.nerc.ac.uk/collection/P06/current/UPCT/,NA
IYS:GoA2020:Stn13:trawl:17-pr3,IYS:GoA2020:Stn13:trawl:17-pr3-4,Digestion level III proportion, ,100,percentage,http://vocab.nerc.ac.uk/collection/P06/current/UPCT/,NA
IYS:GoA2020:Stn13:trawl:17-pr3,IYS:GoA2020:Stn13:trawl:17-pr3-5,Digestion level IV proportion, ,0,percentage,http://vocab.nerc.ac.uk/collection/P06/current/UPCT/,NA
IYS:GoA2020:Stn13:trawl:17-pr4,IYS:GoA2020:Stn13:trawl:17-pr4-1,Prey proportion in the sample, ,5,percentage,http://vocab.nerc.ac.uk/collection/P06/current/UPCT/,NA
IYS:GoA2020:Stn13:trawl:17-pr4,IYS:GoA2020:Stn13:trawl:17-pr4-2,Digestion level I proportion, ,0,percentage,http://vocab.nerc.ac.uk/collection/P06/current/UPCT/,NA
IYS:GoA2020:Stn13:trawl:17-pr4,IYS:GoA2020:Stn13:trawl:17-pr4-3,Digestion level II proportion, ,0,percentage,http://vocab.nerc.ac.uk/collection/P06/current/UPCT/,NA
IYS:GoA2020:Stn13:trawl:17-pr4,IYS:GoA2020:Stn13:trawl:17-pr4-4,Digestion level III proportion, ,100,percentage,http://vocab.nerc.ac.uk/collection/P06/current/UPCT/,NA
IYS:GoA2020:Stn13:trawl:17-pr4,IYS:GoA2020:Stn13:trawl:17-pr4-5,Digestion level IV proportion, ,0,percentage,http://vocab.nerc.ac.uk/collection/P06/current/UPCT/,NA
IYS:GoA2020:Stn13:trawl:17-pr5,IYS:GoA2020:Stn13:trawl:17-pr5-1,Prey proportion in the sample, ,1,percentage,http://vocab.nerc.ac.uk/collection/P06/current/UPCT/,NA
IYS:GoA2020:Stn13:trawl:17-pr5,IYS:GoA2020:Stn13:trawl:17-pr5-2,Digestion level I proportion, ,100,percentage,http://vocab.nerc.ac.uk/collection/P06/current/UPCT/,NA
IYS:GoA2020:Stn13:trawl:17-pr5,IYS:GoA2020:Stn13:trawl:17-pr5-3,Digestion level II proportion, ,0,percentage,http://vocab.nerc.ac.uk/collection/P06/current/UPCT/,NA
IYS:GoA2020:Stn13:trawl:17-pr5,IYS:GoA2020:Stn13:trawl:17-pr5-4,Digestion level III proportion, ,0,percentage,http://vocab.nerc.ac.uk/collection/P06/current/UPCT/,NA
IYS:GoA2020:Stn13:trawl:17-pr5,IYS:GoA2020:Stn13:trawl:17-pr5-5,Digestion level IV proportion, ,0,percentage,http://vocab.nerc.ac.uk/collection/P06/current/UPCT/,NA
IYS:GoA2020:Stn13:trawl:17-pr6,IYS:GoA2020:Stn13:trawl:17-pr6-1,Prey proportion in the sample, ,1,percentage,http://vocab.nerc.ac.uk/collection/P06/current/UPCT/,NA
IYS:GoA2020:Stn13:trawl:17-pr6,IYS:GoA2020:Stn13:trawl:17-pr6-2,Digestion level I proportion, ,50,percentage,http://vocab.nerc.ac.uk/collection/P06/current/UPCT/,NA
IYS:GoA2020:Stn13:trawl:17-pr6,IYS:GoA2020:Stn13:trawl:17-pr6-3,Digestion level II proportion, ,50,percentage,http://vocab.nerc.ac.uk/collection/P06/current/UPCT/,NA
IYS:GoA2020:Stn13:trawl:17-pr6,IYS:GoA2020:Stn13:trawl:17-pr6-4,Digestion level III proportion, ,0,percentage,http://vocab.nerc.ac.uk/collection/P06/current/UPCT/,NA
IYS:GoA2020:Stn13:trawl:17-pr6,IYS:GoA2020:Stn13:trawl:17-pr6-5,Digestion level IV proportion, ,0,percentage,http://vocab.nerc.ac.uk/collection/P06/current/UPCT/,NA
IYS:GoA2020:Stn13:trawl:17-pr7,IYS:GoA2020:Stn13:trawl:17-pr7-1,Prey proportion in the sample, ,2,percentage,http://vocab.nerc.ac.uk/collection/P06/current/UPCT/,NA
IYS:GoA2020:Stn13:trawl:17-pr7,IYS:GoA2020:Stn13:trawl:17-pr7-2,Digestion level I proportion, ,0,percentage,http://vocab.nerc.ac.uk/collection/P06/current/UPCT/,NA
IYS:GoA2020:Stn13:trawl:17-pr7,IYS:GoA2020:Stn13:trawl:17-pr7-3,Digestion level II proportion, ,100,percentage,http://vocab.nerc.ac.uk/collection/P06/current/UPCT/,NA
IYS:GoA2020:Stn13:trawl:17-pr7,IYS:GoA2020:Stn13:trawl:17-pr7-4,Digestion level III proportion, ,0,percentage,http://vocab.nerc.ac.uk/collection/P06/current/UPCT/,NA
IYS:GoA2020:Stn13:trawl:17-pr7,IYS:GoA2020:Stn13:trawl:17-pr7-5,Digestion level IV proportion, ,0,percentage,http://vocab.nerc.ac.uk/collection/P06/current/UPCT/,NA
IYS:GoA2020:Stn13:trawl:18-p,IYS:GoA2020:Stn13:trawl:18-p-1,Stomachs analyzed, ,3,stomachs,http://vocab.nerc.ac.uk/collection/P06/current/UUUU/,NA
IYS:GoA2020:Stn13:trawl:18-p,IYS:GoA2020:Stn13:trawl:18-p-2,"Consumer's average weight, g", ,556,gram,http://vocab.nerc.ac.uk/collection/P06/current/UGRM/,measurementValue represents the average
IYS:GoA2020:Stn13:trawl:18-p,IYS:GoA2020:Stn13:trawl:18-p-3,"Consumer's average length,cm", ,38.3,centimeter,http://vocab.nerc.ac.uk/collection/P06/current/ULCM/,measurementValue represents the average
IYS:GoA2020:Stn13:trawl:18-p,IYS:GoA2020:Stn13:trawl:18-p-4,Number of empty stomachs (fullness score - 0), ,0,stomachs,http://vocab.nerc.ac.uk/collection/P06/current/UUUU/,NA
IYS:GoA2020:Stn13:trawl:18-p,IYS:GoA2020:Stn13:trawl:18-p-5,Number of stomachs with middle fullness (fullness score - 1-2), ,2,stomachs,http://vocab.nerc.ac.uk/collection/P06/current/UUUU/,NA
IYS:GoA2020:Stn13:trawl:18-p,IYS:GoA2020:Stn13:trawl:18-p-6,Number of full stomachs (fullness score - 3-4), ,1,stomachs,http://vocab.nerc.ac.uk/collection/P06/current/UUUU/,NA
IYS:GoA2020:Stn13:trawl:18-pr1,IYS:GoA2020:Stn13:trawl:18-pr1-1,Prey proportion in the sample, ,10,percentage,http://vocab.nerc.ac.uk/collection/P06/current/UPCT/,NA
IYS:GoA2020:Stn13:trawl:18-pr1,IYS:GoA2020:Stn13:trawl:18-pr1-2,Digestion level I proportion, ,0,percentage,http://vocab.nerc.ac.uk/collection/P06/current/UPCT/,NA
IYS:GoA2020:Stn13:trawl:18-pr1,IYS:GoA2020:Stn13:trawl:18-pr1-3,Digestion level II proportion, ,0,percentage,http://vocab.nerc.ac.uk/collection/P06/current/UPCT/,NA
IYS:GoA2020:Stn13:trawl:18-pr1,IYS:GoA2020:Stn13:trawl:18-pr1-4,Digestion level III proportion, ,50,percentage,http://vocab.nerc.ac.uk/collection/P06/current/UPCT/,NA
IYS:GoA2020:Stn13:trawl:18-pr1,IYS:GoA2020:Stn13:trawl:18-pr1-5,Digestion level IV proportion, ,50,percentage,http://vocab.nerc.ac.uk/collection/P06/current/UPCT/,NA
IYS:GoA2020:Stn13:trawl:18-pr2,IYS:GoA2020:Stn13:trawl:18-pr2-1,Prey proportion in the sample, ,30,percentage,http://vocab.nerc.ac.uk/collection/P06/current/UPCT/,NA
IYS:GoA2020:Stn13:trawl:18-pr2,IYS:GoA2020:Stn13:trawl:18-pr2-2,Digestion level I proportion, ,50,percentage,http://vocab.nerc.ac.uk/collection/P06/current/UPCT/,NA
IYS:GoA2020:Stn13:trawl:18-pr2,IYS:GoA2020:Stn13:trawl:18-pr2-3,Digestion level II proportion, ,50,percentage,http://vocab.nerc.ac.uk/collection/P06/current/UPCT/,NA
IYS:GoA2020:Stn13:trawl:18-pr2,IYS:GoA2020:Stn13:trawl:18-pr2-4,Digestion level III proportion, ,0,percentage,http://vocab.nerc.ac.uk/collection/P06/current/UPCT/,NA
IYS:GoA2020:Stn13:trawl:18-pr2,IYS:GoA2020:Stn13:trawl:18-pr2-5,Digestion level IV proportion, ,0,percentage,http://vocab.nerc.ac.uk/collection/P06/current/UPCT/,NA
IYS:GoA2020:Stn13:trawl:18-pr3,IYS:GoA2020:Stn13:trawl:18-pr3-1,Prey proportion in the sample, ,1,percentage,http://vocab.nerc.ac.uk/collection/P06/current/UPCT/,NA
IYS:GoA2020:Stn13:trawl:18-pr3,IYS:GoA2020:Stn13:trawl:18-pr3-2,Digestion level I proportion, ,0,percentage,http://vocab.nerc.ac.uk/collection/P06/current/UPCT/,NA
IYS:GoA2020:Stn13:trawl:18-pr3,IYS:GoA2020:Stn13:trawl:18-pr3-3,Digestion level II proportion, ,0,percentage,http://vocab.nerc.ac.uk/collection/P06/current/UPCT/,NA
IYS:GoA2020:Stn13:trawl:18-pr3,IYS:GoA2020:Stn13:trawl:18-pr3-4,Digestion level III proportion, ,100,percentage,http://vocab.nerc.ac.uk/collection/P06/current/UPCT/,NA
IYS:GoA2020:Stn13:trawl:18-pr3,IYS:GoA2020:Stn13:trawl:18-pr3-5,Digestion level IV proportion, ,0,percentage,http://vocab.nerc.ac.uk/collection/P06/current/UPCT/,NA
IYS:GoA2020:Stn13:trawl:18-pr4,IYS:GoA2020:Stn13:trawl:18-pr4-1,Prey proportion in the sample, ,3,percentage,http://vocab.nerc.ac.uk/collection/P06/current/UPCT/,NA
IYS:GoA2020:Stn13:trawl:18-pr4,IYS:GoA2020:Stn13:trawl:18-pr4-2,Digestion level I proportion, ,0,percentage,http://vocab.nerc.ac.uk/collection/P06/current/UPCT/,NA
IYS:GoA2020:Stn13:trawl:18-pr4,IYS:GoA2020:Stn13:trawl:18-pr4-3,Digestion level II proportion, ,50,percentage,http://vocab.nerc.ac.uk/collection/P06/current/UPCT/,NA
IYS:GoA2020:Stn13:trawl:18-pr4,IYS:GoA2020:Stn13:trawl:18-pr4-4,Digestion level III proportion, ,50,percentage,http://vocab.nerc.ac.uk/collection/P06/current/UPCT/,NA
IYS:GoA2020:Stn13:trawl:18-pr4,IYS:GoA2020:Stn13:trawl:18-pr4-5,Digestion level IV proportion, ,0,percentage,http://vocab.nerc.ac.uk/collection/P06/current/UPCT/,NA
IYS:GoA2020:Stn13:trawl:18-pr5,IYS:GoA2020:Stn13:trawl:18-pr5-1,Prey proportion in the sample, ,50,percentage,http://vocab.nerc.ac.uk/collection/P06/current/UPCT/,NA
IYS:GoA2020:Stn13:trawl:18-pr5,IYS:GoA2020:Stn13:trawl:18-pr5-2,Digestion level I proportion, ,0,percentage,http://vocab.nerc.ac.uk/collection/P06/current/UPCT/,NA
IYS:GoA2020:Stn13:trawl:18-pr5,IYS:GoA2020:Stn13:trawl:18-pr5-3,Digestion level II proportion, ,0,percentage,http://vocab.nerc.ac.uk/collection/P06/current/UPCT/,NA
IYS:GoA2020:Stn13:trawl:18-pr5,IYS:GoA2020:Stn13:trawl:18-pr5-4,Digestion level III proportion, ,0,percentage,http://vocab.nerc.ac.uk/collection/P06/current/UPCT/,NA
IYS:GoA2020:Stn13:trawl:18-pr5,IYS:GoA2020:Stn13:trawl:18-pr5-5,Digestion level IV proportion, ,100,percentage,http://vocab.nerc.ac.uk/collection/P06/current/UPCT/,NA
IYS:GoA2020:Stn13:trawl:18-pr6,IYS:GoA2020:Stn13:trawl:18-pr6-1,Prey proportion in the sample, ,3,percentage,http://vocab.nerc.ac.uk/collection/P06/current/UPCT/,NA
IYS:GoA2020:Stn13:trawl:18-pr6,IYS:GoA2020:Stn13:trawl:18-pr6-2,Digestion level I proportion, ,0,percentage,http://vocab.nerc.ac.uk/collection/P06/current/UPCT/,NA
IYS:GoA2020:Stn13:trawl:18-pr6,IYS:GoA2020:Stn13:trawl:18-pr6-3,Digestion level II proportion, ,100,percentage,http://vocab.nerc.ac.uk/collection/P06/current/UPCT/,NA
IYS:GoA2020:Stn13:trawl:18-pr6,IYS:GoA2020:Stn13:trawl:18-pr6-4,Digestion level III proportion, ,0,percentage,http://vocab.nerc.ac.uk/collection/P06/current/UPCT/,NA
IYS:GoA2020:Stn13:trawl:18-pr6,IYS:GoA2020:Stn13:trawl:18-pr6-5,Digestion level IV proportion, ,0,percentage,http://vocab.nerc.ac.uk/collection/P06/current/UPCT/,NA
IYS:GoA2020:Stn13:trawl:18-pr7,IYS:GoA2020:Stn13:trawl:18-pr7-1,Prey proportion in the sample, ,3,percentage,http://vocab.nerc.ac.uk/collection/P06/current/UPCT/,NA
IYS:GoA2020:Stn13:trawl:18-pr7,IYS:GoA2020:Stn13:trawl:18-pr7-2,Digestion level I proportion, ,0,percentage,http://vocab.nerc.ac.uk/collection/P06/current/UPCT/,NA
IYS:GoA2020:Stn13:trawl:18-pr7,IYS:GoA2020:Stn13:trawl:18-pr7-3,Digestion level II proportion, ,100,percentage,http://vocab.nerc.ac.uk/collection/P06/current/UPCT/,NA
IYS:GoA2020:Stn13:trawl:18-pr7,IYS:GoA2020:Stn13:trawl:18-pr7-4,Digestion level III proportion, ,0,percentage,http://vocab.nerc.ac.uk/collection/P06/current/UPCT/,NA
IYS:GoA2020:Stn13:trawl:18-pr7,IYS:GoA2020:Stn13:trawl:18-pr7-5,Digestion level IV proportion, ,0,percentage,http://vocab.nerc.ac.uk/collection/P06/current/UPCT/,NA
IYS:GoA2020:Stn14:trawl:19-p,IYS:GoA2020:Stn14:trawl:19-p-1,Stomachs analyzed, ,1,stomachs,http://vocab.nerc.ac.uk/collection/P06/current/UUUU/,NA
IYS:GoA2020:Stn14:trawl:19-p,IYS:GoA2020:Stn14:trawl:19-p-2,"Consumer's average weight, g", ,1390,gram,http://vocab.nerc.ac.uk/collection/P06/current/UGRM/,measurementValue represents the average
IYS:GoA2020:Stn14:trawl:19-p,IYS:GoA2020:Stn14:trawl:19-p-3,"Consumer's average length,cm", ,50.8,centimeter,http://vocab.nerc.ac.uk/collection/P06/current/ULCM/,measurementValue represents the average
IYS:GoA2020:Stn14:trawl:19-p,IYS:GoA2020:Stn14:trawl:19-p-4,Number of empty stomachs (fullness score - 0), ,0,stomachs,http://vocab.nerc.ac.uk/collection/P06/current/UUUU/,NA
IYS:GoA2020:Stn14:trawl:19-p,IYS:GoA2020:Stn14:trawl:19-p-5,Number of stomachs with middle fullness (fullness score - 1-2), ,1,stomachs,http://vocab.nerc.ac.uk/collection/P06/current/UUUU/,NA
IYS:GoA2020:Stn14:trawl:19-p,IYS:GoA2020:Stn14:trawl:19-p-6,Number of full stomachs (fullness score - 3-4), ,0,stomachs,http://vocab.nerc.ac.uk/collection/P06/current/UUUU/,NA
IYS:GoA2020:Stn14:trawl:19-pr1,IYS:GoA2020:Stn14:trawl:19-pr1-1,Prey proportion in the sample, ,70,percentage,http://vocab.nerc.ac.uk/collection/P06/current/UPCT/,NA
IYS:GoA2020:Stn14:trawl:19-pr1,IYS:GoA2020:Stn14:trawl:19-pr1-2,Digestion level I proportion, ,0,percentage,http://vocab.nerc.ac.uk/collection/P06/current/UPCT/,NA
IYS:GoA2020:Stn14:trawl:19-pr1,IYS:GoA2020:Stn14:trawl:19-pr1-3,Digestion level II proportion, ,0,percentage,http://vocab.nerc.ac.uk/collection/P06/current/UPCT/,NA
IYS:GoA2020:Stn14:trawl:19-pr1,IYS:GoA2020:Stn14:trawl:19-pr1-4,Digestion level III proportion, ,0,percentage,http://vocab.nerc.ac.uk/collection/P06/current/UPCT/,NA
IYS:GoA2020:Stn14:trawl:19-pr1,IYS:GoA2020:Stn14:trawl:19-pr1-5,Digestion level IV proportion, ,100,percentage,http://vocab.nerc.ac.uk/collection/P06/current/UPCT/,NA
IYS:GoA2020:Stn14:trawl:19-pr2,IYS:GoA2020:Stn14:trawl:19-pr2-1,Prey proportion in the sample, ,15,percentage,http://vocab.nerc.ac.uk/collection/P06/current/UPCT/,NA
IYS:GoA2020:Stn14:trawl:19-pr2,IYS:GoA2020:Stn14:trawl:19-pr2-2,Digestion level I proportion, ,0,percentage,http://vocab.nerc.ac.uk/collection/P06/current/UPCT/,NA
IYS:GoA2020:Stn14:trawl:19-pr2,IYS:GoA2020:Stn14:trawl:19-pr2-3,Digestion level II proportion, ,0,percentage,http://vocab.nerc.ac.uk/collection/P06/current/UPCT/,NA
IYS:GoA2020:Stn14:trawl:19-pr2,IYS:GoA2020:Stn14:trawl:19-pr2-4,Digestion level III proportion, ,100,percentage,http://vocab.nerc.ac.uk/collection/P06/current/UPCT/,NA
IYS:GoA2020:Stn14:trawl:19-pr2,IYS:GoA2020:Stn14:trawl:19-pr2-5,Digestion level IV proportion, ,0,percentage,http://vocab.nerc.ac.uk/collection/P06/current/UPCT/,NA
IYS:GoA2020:Stn14:trawl:19-pr3,IYS:GoA2020:Stn14:trawl:19-pr3-1,Prey proportion in the sample, ,13,percentage,http://vocab.nerc.ac.uk/collection/P06/current/UPCT/,NA
IYS:GoA2020:Stn14:trawl:19-pr3,IYS:GoA2020:Stn14:trawl:19-pr3-2,Digestion level I proportion, ,0,percentage,http://vocab.nerc.ac.uk/collection/P06/current/UPCT/,NA
IYS:GoA2020:Stn14:trawl:19-pr3,IYS:GoA2020:Stn14:trawl:19-pr3-3,Digestion level II proportion, ,0,percentage,http://vocab.nerc.ac.uk/collection/P06/current/UPCT/,NA
IYS:GoA2020:Stn14:trawl:19-pr3,IYS:GoA2020:Stn14:trawl:19-pr3-4,Digestion level III proportion, ,100,percentage,http://vocab.nerc.ac.uk/collection/P06/current/UPCT/,NA
IYS:GoA2020:Stn14:trawl:19-pr3,IYS:GoA2020:Stn14:trawl:19-pr3-5,Digestion level IV proportion, ,0,percentage,http://vocab.nerc.ac.uk/collection/P06/current/UPCT/,NA
IYS:GoA2020:Stn14:trawl:19-pr4,IYS:GoA2020:Stn14:trawl:19-pr4-1,Prey proportion in the sample, ,0.5,percentage,http://vocab.nerc.ac.uk/collection/P06/current/UPCT/,NA
IYS:GoA2020:Stn14:trawl:19-pr4,IYS:GoA2020:Stn14:trawl:19-pr4-2,Digestion level I proportion, ,0,percentage,http://vocab.nerc.ac.uk/collection/P06/current/UPCT/,NA
IYS:GoA2020:Stn14:trawl:19-pr4,IYS:GoA2020:Stn14:trawl:19-pr4-3,Digestion level II proportion, ,0,percentage,http://vocab.nerc.ac.uk/collection/P06/current/UPCT/,NA
IYS:GoA2020:Stn14:trawl:19-pr4,IYS:GoA2020:Stn14:trawl:19-pr4-4,Digestion level III proportion, ,100,percentage,http://vocab.nerc.ac.uk/collection/P06/current/UPCT/,NA
IYS:GoA2020:Stn14:trawl:19-pr4,IYS:GoA2020:Stn14:trawl:19-pr4-5,Digestion level IV proportion, ,0,percentage,http://vocab.nerc.ac.uk/collection/P06/current/UPCT/,NA
IYS:GoA2020:Stn14:trawl:19-pr5,IYS:GoA2020:Stn14:trawl:19-pr5-1,Prey proportion in the sample, ,0.5,percentage,http://vocab.nerc.ac.uk/collection/P06/current/UPCT/,NA
IYS:GoA2020:Stn14:trawl:19-pr5,IYS:GoA2020:Stn14:trawl:19-pr5-2,Digestion level I proportion, ,0,percentage,http://vocab.nerc.ac.uk/collection/P06/current/UPCT/,NA
IYS:GoA2020:Stn14:trawl:19-pr5,IYS:GoA2020:Stn14:trawl:19-pr5-3,Digestion level II proportion, ,0,percentage,http://vocab.nerc.ac.uk/collection/P06/current/UPCT/,NA
IYS:GoA2020:Stn14:trawl:19-pr5,IYS:GoA2020:Stn14:trawl:19-pr5-4,Digestion level III proportion, ,100,percentage,http://vocab.nerc.ac.uk/collection/P06/current/UPCT/,NA
IYS:GoA2020:Stn14:trawl:19-pr5,IYS:GoA2020:Stn14:trawl:19-pr5-5,Digestion level IV proportion, ,0,percentage,http://vocab.nerc.ac.uk/collection/P06/current/UPCT/,NA
IYS:GoA2020:Stn14:trawl:19-pr6,IYS:GoA2020:Stn14:trawl:19-pr6-1,Prey proportion in the sample, ,0.5,percentage,http://vocab.nerc.ac.uk/collection/P06/current/UPCT/,NA
IYS:GoA2020:Stn14:trawl:19-pr6,IYS:GoA2020:Stn14:trawl:19-pr6-2,Digestion level I proportion, ,0,percentage,http://vocab.nerc.ac.uk/collection/P06/current/UPCT/,NA
IYS:GoA2020:Stn14:trawl:19-pr6,IYS:GoA2020:Stn14:trawl:19-pr6-3,Digestion level II proportion, ,100,percentage,http://vocab.nerc.ac.uk/collection/P06/current/UPCT/,NA
IYS:GoA2020:Stn14:trawl:19-pr6,IYS:GoA2020:Stn14:trawl:19-pr6-4,Digestion level III proportion, ,0,percentage,http://vocab.nerc.ac.uk/collection/P06/current/UPCT/,NA
IYS:GoA2020:Stn14:trawl:19-pr6,IYS:GoA2020:Stn14:trawl:19-pr6-5,Digestion level IV proportion, ,0,percentage,http://vocab.nerc.ac.uk/collection/P06/current/UPCT/,NA
IYS:GoA2020:Stn14:trawl:19-pr7,IYS:GoA2020:Stn14:trawl:19-pr7-1,Prey proportion in the sample, ,0.5,percentage,http://vocab.nerc.ac.uk/collection/P06/current/UPCT/,NA
IYS:GoA2020:Stn14:trawl:19-pr7,IYS:GoA2020:Stn14:trawl:19-pr7-2,Digestion level I proportion, ,0,percentage,http://vocab.nerc.ac.uk/collection/P06/current/UPCT/,NA
IYS:GoA2020:Stn14:trawl:19-pr7,IYS:GoA2020:Stn14:trawl:19-pr7-3,Digestion level II proportion, ,100,percentage,http://vocab.nerc.ac.uk/collection/P06/current/UPCT/,NA
IYS:GoA2020:Stn14:trawl:19-pr7,IYS:GoA2020:Stn14:trawl:19-pr7-4,Digestion level III proportion, ,0,percentage,http://vocab.nerc.ac.uk/collection/P06/current/UPCT/,NA
IYS:GoA2020:Stn14:trawl:19-pr7,IYS:GoA2020:Stn14:trawl:19-pr7-5,Digestion level IV proportion, ,0,percentage,http://vocab.nerc.ac.uk/collection/P06/current/UPCT/,NA
IYS:GoA2020:Stn16:trawl:20-p,IYS:GoA2020:Stn16:trawl:20-p-1,Stomachs analyzed, ,4,stomachs,http://vocab.nerc.ac.uk/collection/P06/current/UUUU/,NA
IYS:GoA2020:Stn16:trawl:20-p,IYS:GoA2020:Stn16:trawl:20-p-2,"Consumer's average weight, g", ,581,gram,http://vocab.nerc.ac.uk/collection/P06/current/UGRM/,measurementValue represents the average
IYS:GoA2020:Stn16:trawl:20-p,IYS:GoA2020:Stn16:trawl:20-p-3,"Consumer's average length,cm", ,38.9,centimeter,http://vocab.nerc.ac.uk/collection/P06/current/ULCM/,measurementValue represents the average
IYS:GoA2020:Stn16:trawl:20-p,IYS:GoA2020:Stn16:trawl:20-p-4,Number of empty stomachs (fullness score - 0), ,0,stomachs,http://vocab.nerc.ac.uk/collection/P06/current/UUUU/,NA
IYS:GoA2020:Stn16:trawl:20-p,IYS:GoA2020:Stn16:trawl:20-p-5,Number of stomachs with middle fullness (fullness score - 1-2), ,2,stomachs,http://vocab.nerc.ac.uk/collection/P06/current/UUUU/,NA
IYS:GoA2020:Stn16:trawl:20-p,IYS:GoA2020:Stn16:trawl:20-p-6,Number of full stomachs (fullness score - 3-4), ,2,stomachs,http://vocab.nerc.ac.uk/collection/P06/current/UUUU/,NA
IYS:GoA2020:Stn16:trawl:20-pr1,IYS:GoA2020:Stn16:trawl:20-pr1-1,Prey proportion in the sample, ,1,percentage,http://vocab.nerc.ac.uk/collection/P06/current/UPCT/,NA
IYS:GoA2020:Stn16:trawl:20-pr1,IYS:GoA2020:Stn16:trawl:20-pr1-2,Digestion level I proportion, ,0,percentage,http://vocab.nerc.ac.uk/collection/P06/current/UPCT/,NA
IYS:GoA2020:Stn16:trawl:20-pr1,IYS:GoA2020:Stn16:trawl:20-pr1-3,Digestion level II proportion, ,0,percentage,http://vocab.nerc.ac.uk/collection/P06/current/UPCT/,NA
IYS:GoA2020:Stn16:trawl:20-pr1,IYS:GoA2020:Stn16:trawl:20-pr1-4,Digestion level III proportion, ,100,percentage,http://vocab.nerc.ac.uk/collection/P06/current/UPCT/,NA
IYS:GoA2020:Stn16:trawl:20-pr1,IYS:GoA2020:Stn16:trawl:20-pr1-5,Digestion level IV proportion, ,0,percentage,http://vocab.nerc.ac.uk/collection/P06/current/UPCT/,NA
IYS:GoA2020:Stn16:trawl:20-pr2,IYS:GoA2020:Stn16:trawl:20-pr2-1,Prey proportion in the sample, ,15,percentage,http://vocab.nerc.ac.uk/collection/P06/current/UPCT/,NA
IYS:GoA2020:Stn16:trawl:20-pr2,IYS:GoA2020:Stn16:trawl:20-pr2-2,Digestion level I proportion, ,0,percentage,http://vocab.nerc.ac.uk/collection/P06/current/UPCT/,NA
IYS:GoA2020:Stn16:trawl:20-pr2,IYS:GoA2020:Stn16:trawl:20-pr2-3,Digestion level II proportion, ,100,percentage,http://vocab.nerc.ac.uk/collection/P06/current/UPCT/,NA
IYS:GoA2020:Stn16:trawl:20-pr2,IYS:GoA2020:Stn16:trawl:20-pr2-4,Digestion level III proportion, ,0,percentage,http://vocab.nerc.ac.uk/collection/P06/current/UPCT/,NA
IYS:GoA2020:Stn16:trawl:20-pr2,IYS:GoA2020:Stn16:trawl:20-pr2-5,Digestion level IV proportion, ,0,percentage,http://vocab.nerc.ac.uk/collection/P06/current/UPCT/,NA
IYS:GoA2020:Stn16:trawl:20-pr3,IYS:GoA2020:Stn16:trawl:20-pr3-1,Prey proportion in the sample, ,8,percentage,http://vocab.nerc.ac.uk/collection/P06/current/UPCT/,NA
IYS:GoA2020:Stn16:trawl:20-pr3,IYS:GoA2020:Stn16:trawl:20-pr3-2,Digestion level I proportion, ,70,percentage,http://vocab.nerc.ac.uk/collection/P06/current/UPCT/,NA
IYS:GoA2020:Stn16:trawl:20-pr3,IYS:GoA2020:Stn16:trawl:20-pr3-3,Digestion level II proportion, ,30,percentage,http://vocab.nerc.ac.uk/collection/P06/current/UPCT/,NA
IYS:GoA2020:Stn16:trawl:20-pr3,IYS:GoA2020:Stn16:trawl:20-pr3-4,Digestion level III proportion, ,0,percentage,http://vocab.nerc.ac.uk/collection/P06/current/UPCT/,NA
IYS:GoA2020:Stn16:trawl:20-pr3,IYS:GoA2020:Stn16:trawl:20-pr3-5,Digestion level IV proportion, ,0,percentage,http://vocab.nerc.ac.uk/collection/P06/current/UPCT/,NA
IYS:GoA2020:Stn16:trawl:20-pr4,IYS:GoA2020:Stn16:trawl:20-pr4-1,Prey proportion in the sample, ,70,percentage,http://vocab.nerc.ac.uk/collection/P06/current/UPCT/,NA
IYS:GoA2020:Stn16:trawl:20-pr4,IYS:GoA2020:Stn16:trawl:20-pr4-2,Digestion level I proportion, ,0,percentage,http://vocab.nerc.ac.uk/collection/P06/current/UPCT/,NA
IYS:GoA2020:Stn16:trawl:20-pr4,IYS:GoA2020:Stn16:trawl:20-pr4-3,Digestion level II proportion, ,70,percentage,http://vocab.nerc.ac.uk/collection/P06/current/UPCT/,NA
IYS:GoA2020:Stn16:trawl:20-pr4,IYS:GoA2020:Stn16:trawl:20-pr4-4,Digestion level III proportion, ,15,percentage,http://vocab.nerc.ac.uk/collection/P06/current/UPCT/,NA
IYS:GoA2020:Stn16:trawl:20-pr4,IYS:GoA2020:Stn16:trawl:20-pr4-5,Digestion level IV proportion, ,15,percentage,http://vocab.nerc.ac.uk/collection/P06/current/UPCT/,NA
IYS:GoA2020:Stn16:trawl:20-pr5,IYS:GoA2020:Stn16:trawl:20-pr5-1,Prey proportion in the sample, ,4,percentage,http://vocab.nerc.ac.uk/collection/P06/current/UPCT/,NA
IYS:GoA2020:Stn16:trawl:20-pr5,IYS:GoA2020:Stn16:trawl:20-pr5-2,Digestion level I proportion, ,80,percentage,http://vocab.nerc.ac.uk/collection/P06/current/UPCT/,NA
